<mention> <total_count> <total_unique_doc_count>
Uncontrolled cell division	1	1
Unclean Vocals	18	18
Ultimate Disney	7	7
USA Supreme Court	5	5
USA National Collegiate Championships (NCCA)	1	1
USA National Collegiate Champion (NCCA) – Long jump	1	1
USA National Collegiate Champion (NCCA Division II) - Long jump	1	1
US-American football	1	1
US supreme court	8	7
US representatives	22	22
US representative	110	98
US house	16	16
US football	37	27
US congresswoman	1	1
US congressman	396	269
US congressional representative	2	2
US congressional	29	28
US college basketball	8	6
US Supreme court	9	9
US Supreme Court's	1	1
US Supreme Court Justice	48	46
US Supreme Court	1033	931
US Representatives	22	22
US Representative	561	402
US President Barack Obama	304	295
US Olympic	1147	933
US NCAA Men's College Basketball	1	1
US Immigration and Naturalization Service	11	11
US House sub-committee	1	1
US House seat	3	3
US House of Representatives	469	443
US House	676	600
US Democratic Party	17	17
US Democratic	29	28
US Democrat	1	1
US Dem	2	2
US Congresswoman	46	39
US Congressperson	2	2
US Congressmen	18	18
US Congressman	719	496
US Congressional District	12	10
US Congress	1187	1089
US College basketball	2	2
UNIVERSITY OF CALIFORNIA BERKELEY	1	1
UNITED STATES SUPREME COURT	3	3
UNION OF INDIA	1	1
UC, Berkeley	3	3
UC Santa Barbara	1003	643
UC Institute of Governmental Studies	1	1
UC Brekeley	1	1
UC Berkley	14	14
UC Berkely	1	1
UC Berkeley's Cal Bears	1	1
UC Berkeley's	4	4
UC Berkeley s	190	173
UC Berkeley extension	1	1
UC Berkeley campus	58	56
UC Berkeley School of Public Health	13	12
UC Berkeley PATH	1	1
UC Berkeley Extension	9	9
UC Berkeley	3432	2618
UC BERKELEY	1	1
UC B	1	1
U. S. Supreme Court	1	1
U.S Supreme Court	1	1
U.S. Supreme Court	6	6
U.S.Supreme Court's	1	1
U.S.Supreme Court	2	2
U.S. representatives	10	10
U.S. representative	267	218
U.S. immigration officials	1	1
U.S. congresswoman	2	2
U.S. congressmen	1	1
U.S. congressman	59	58
U.S. congressional	4	4
U.S. congresses	1	1
U.S. college basketball	6	4
U.S. college	7	6
U.S. authorities	3	3
U.S. Supreme court	1	1
U.S. Supreme Court’s	1	1
U.S. Supreme Courts	1	1
U.S. Supreme Court's	9	9
U.S. Supreme Court room	1	1
U.S. Supreme Court justice	2	2
U.S. Supreme Court decisions	2	2
U.S. Supreme Court case	8	8
U.S. Supreme Court Justice	38	35
U.S. Supreme Court	2048	1941
U.S. Sen. Barack Obama	1	1
U.S. Representatives	197	197
U.S. Representative-elect	1	1
U.S. Representative in Congress	1	1
U.S. Representative from Pennsylvania	2	2
U.S. Representative from Massachusetts	1	1
U.S. Representative from Delaware	4	4
U.S. Representative from Connecticut	1	1
U.S. Representative	5941	5699
U.S. Rep.	27	27
U.S. Rep	1	1
U.S. President Barack Obama	4	4
U.S. Olympic Wrestling Team	1	1
U.S. Olympic	8	8
U.S. Olympian	2	2
U.S. Men's Olympic Volleyball team	1	1
U.S. Immigration and Naturalization Service	17	17
U.S. Immigration and Naturalization Commissioner	1	1
U.S. Immigration Service	5	5
U.S. Immigration & Naturalization Service	1	1
U.S. Immigration	2	2
U.S. House representatives	1	1
U.S. House of Representatives'	1	1
U.S. House of Representatives	2753	2596
U.S. House Representatives	1	1
U.S. House Representative	12	8
U.S. House Rep.	1	1
U.S. House Of Representatives	1	1
U.S. House Chamber	1	1
U.S. House	326	293
U.S. Democrats	2	2
U.S. Democratic party	1	1
U.S. Democratic Party	23	23
U.S. Congresswoman	12	11
U.S. Congressmen	12	12
U.S. Congressman	477	445
U.S. Congressional representative	1	1
U.S. Congressional districts	1	1
U.S. Congressional Representatives	1	1
U.S. Congressional Representative	2	2
U.S. Congress Representative	1	1
U.S. Congress	1574	1501
U.S Supreme Court.	1	1
U.S Supreme Court's	1	1
U.S Supreme Court	6	6
U.S Representatives	2	2
U.S Representative	7	7
U.S House of Representatives	9	9
U.S Congressman	1	1
U.S Congress	6	6
U.C., Berkeley	1	1
U.C. Berkeley Extension	1	1
U.C. Berkeley	128	122
U. S. representative	2	2
U. S. congresswoman	1	1
U. S. Supreme Court	38	38
U. S. Representative	60	56
U. S. House of Representatives	28	25
U. S. Congressmen	1	1
U. S. Congressman	8	8
U. S. Congress	21	21
U. C. Berkeley	11	11
U s football	2	2
U s House of Representatives	1	1
U S supreme court	7	6
U S representatives	48	46
U S representative	552	406
U S immigration	157	145
U S house of representatives	2	2
U S house of Representatives	2	2
U S football	55	41
U S congresswoman	17	17
U S congressmen	24	24
U S congressman	356	280
U S congressional	96	93
U S college basketball	66	61
U S college	374	341
U S Supreme court	18	17
U S Supreme Court s	185	178
U S Supreme Court nominations	3	3
U S Supreme Court justice	66	63
U S Supreme Court decisions	54	51
U S Supreme Court cases	31	30
U S Supreme Court building	8	8
U S Supreme Court Justice	232	225
U S Supreme Court Building	2	2
U S Supreme Court	3039	2487
U S Sen Barack Obama	4	4
U S SUPREME COURT	3	1
U S Representatives	293	263
U S Representative in Congress	5	5
U S Representative from Massachusetts	86	77
U S Representative from Delaware	7	7
U S Representative from Connecticut	53	51
U S Representative	6658	4376
U S Rep	290	265
U S President Barack Obama	661	635
U S Immigration and Naturalization service	1	1
U S Immigration and Naturalization Service	29	25
U S Immigration Service	7	6
U S Immigration	397	349
U S House representatives	1	1
U S House of representatives	3	3
U S House of Reps	1	1
U S House of Representatives	3493	2964
U S House of Representative	25	25
U S House Representatives	2	2
U S House Representative	25	23
U S House Rep	2	2
U S House Of Representatives	4	4
U S House	8112	6511
U S HOUSE OF REPRESENTATIVES	2	2
U S Football	5	5
U S Democratic Party	34	34
U S Congresswoman	118	113
U S Congressmen	53	53
U S Congressman	1766	1333
U S Congressional representative	1	1
U S Congressional districts	8	7
U S Congressional Representatives	5	5
U S Congressional Representative	20	20
U S Congress	2408	2174
U S Bureau of Immigration	5	5
U C Berkeley	241	200
Types of markets	4	4
Two films	103	102
Tumour Virus	1	1
Tumors and cancer	1	1
Tumor Cell	10	9
Trump's signature hairdo	1	1
Trump's Fabulous World of Golf	1	1
Trump family	19	10
Trump Vodka	14	3
Trump Super Premium Vodka	4	2
Trump Sr	1	1
Trump Donald	24	16
Trans-Empire Song Contest	1	1
Train line	25	24
Train Line	22	20
Train Engine	1	1
Tours de France	87	84
Tour de France cycling competition	2	2
Tour de France	14241	6868
Tour De France	59	51
Top models	4	4
Top flight	37	36
Top Models	40	38
Top Model	3001	1368
Tommy Skeoch	14	10
Tobacco use	19	17
Tobacco smoking	54	52
Tobacco Addiction	5	3
Tiffany Trump	9	7
Tiffany Ariana Trump	1	1
TheFacebook com	3	2
The trilogy	456	399
The toss	13	12
The television adaptation	23	23
The song s producer	14	14
The race	13676	9638
The premiership	148	138
The premier league	9	9
The novel	15919	11482
The history of rock music	2	2
The galaxy	1	1
The Zone Corporation	1	1
The Wikipedia	61	51
The Walt Disney Studios	92	76
The Walt Disney Studio	13	12
The Walt Disney Corporation	3	3
The Walt Disney Company Southeast Asia	8	5
The Walt Disney Company Ltd.	1	1
The Walt Disney Company History	7	7
The Walt Disney Company	1600	1279
The Walt Disney Co.	1	1
The Walt Disney Co	6	4
The Unknown War	15	12
The University of California, Berkeley	14	14
The University of California at Berkeley	17	17
The University of California Berkeley	44	44
The University of California	404	361
The United States Supreme Court	375	360
The United States House of Representatives	165	165
The U.S. Supreme Court	1	1
The U.S. House of Representatives	2	2
The U S Supreme court	4	3
The U S Supreme Court	451	419
The U S House of Representatives	46	45
The Tour De France	3	3
The Supreme Court of the United States	4	4
The Supreme Court	4529	3548
The Stephen King Encyclopedia	2	2
The Starr Company	5	4
The Star Wars trilogy	1	1
The Star Wars	155	118
The Sovereign	342	246
The Scottish nation	7	7
The Scottish Nation	74	74
The Science of Star Wars	11	10
The Republic of Korea	99	93
The Republic of India	22	21
The Renaissance	654	582
The Queen's	8	8
The Queen s	3849	2763
The Queen of the United Kingdom	6	6
The Queen of New Zealand	1	1
The Queen of England	12	12
The Queen	10879	7971
The Purple One	2	2
The Princess Elizabeth, Duchess of Edinburgh	2	2
The Princess Elizabeth Duchess of Edinburgh	5	5
The Princess Elizabeth (now the Queen)	1	1
The Princess Elizabeth (now The Queen)	1	1
The Princess Elizabeth	52	42
The Premiership	68	58
The Premier League	205	165
The Players	795	636
The Olympics	238	215
The Olympic Games	118	100
The Novel	265	222
The NPG Orchestra	2	2
The NCAA	527	450
The Massachusetts Institute of Technology MIT	6	6
The Massachusetts Institute of Technology (MIT)	1	1
The Massachusetts Institute of Technology	47	45
The MIT Press	422	348
The MIT Corporation	2	2
The Korean War	254	219
The Kindle	24	14
The Kentucky Derby	72	66
The Islamic State of Iraq and Syria	1	1
The Islamic State	180	154
The Islamic Republic of Iran	57	52
The Iran Cup	1	1
The House	12696	9895
The History of Rock Music	1	1
The Free Encyclopedia	12	12
The Forgotten War	44	39
The Football Association Premier League Ltd	1	1
The First Golf Match	2	2
The Facebook	92	79
The FA Premier League	15	6
The Eurovision Song Contest	222	203
The European organization for Nuclear Research (CERN)	1	1
The European organization for Nuclear Research	1	1
The European Organization for Nuclear Research	4	4
The Donald	273	203
The Disney company	2	2
The Disney Company	5	5
The Democratic Party	761	653
The Court	8519	5413
The Chosen	730	516
The Big Chill	232	181
The Barclays Premier League	1	1
The Artist Formerly Known as Prince	7	7
The Artist Formerly Known As Prince	2	2
The Artist	1488	1126
The Amazon Kindle	5	5
Texas Scramble	6	4
Texas Democratic Party	82	51
Tesla supercharger station	1	1
Tesla supercharger	3	2
Tesla s	307	150
Tesla motors	2	2
Tesla band	2	2
Tesla Weapon	3	1
Tesla Supercharger station	1	1
Tesla Supercharger	5	4
Tesla Roadster	72	62
Tesla Nikola	8	7
Tesla Motors, Inc	1	1
Tesla Motors s	1	1
Tesla Motors Inc.	1	1
Tesla Motors Inc	6	5
Tesla Motors	297	196
Tesla Model 3	4	4
Tesla (band)	2	2
Technology startups	2	2
Technology startup company	1	1
Technology startup	2	2
Technology Startups	5	5
Technology Startup	5	4
Technological Institute of Massachusetts	1	1
Tech Startup	21	20
Tech Start ups	4	3
Tech Start Ups	2	2
Team manager	175	159
Team Manager	834	666
Tea song	3	3
Tar Wars	2	2
Tammany Hall Democrat	5	5
Tamenglong district	31	24
Taking a picture	2	2
Taking Photographs	4	3
Take pictures	1	1
Take Pictures	14	9
Take Photographs	6	5
Tackle football	3	3
Tackle Football	36	26
TV series based on them	3	3
TV series	52401	34901
TV adaptation	660	607
TRAIN Central Station	1	1
THE WALT DISNEY COMPANY	2	2
THE STAR WARS	1	1
THE RENAISSANCE	4	4
THE PREMIER LEAGUE	1	1
THE OLYMPICS	2	2
THE OLYMPIC GAMES	1	1
THE KOREAN WAR	2	2
THE KENTUCKY DERBY	2	2
THE ISLAMIC REPUBLIC OF IRAN	1	1
Swimsuit Model	20	15
SupremeCourt gov	3	3
Supreme court rulings	1	1
Supreme court justice	6	6
Supreme court Justice	3	3
Supreme court	337	312
Supreme Court’s	3	3
Supreme Court.	1	1
Supreme Court's	41	40
Supreme Court s	1655	1479
Supreme Court of the United states	1	1
Supreme Court of the United States of America	5	5
Supreme Court of the United States	3593	3067
Supreme Court of the U.S.	5	5
Supreme Court of the U. S.	1	1
Supreme Court of the U S	10	9
Supreme Court of United States	5	5
Supreme Court justices	1978	1917
Supreme Court justice	830	768
Supreme Court case	2259	2160
Supreme Court building	150	136
Supreme Court United States	27	27
Supreme Court UNITED STATES	1	1
Supreme Court U S	12	12
Supreme Court Justices	879	842
Supreme Court Justice	2452	2204
Supreme Court Associate Justice	191	179
Supreme Court	87648	41386
Supporting vocals	9	5
Supporting Vocals	2	2
Supporting Vocalist	2	1
Supernatural thriller	82	82
Supernatural horror film	7	7
Supernatural horror	348	347
Supernatural Horror Film	4	3
Supernatural Film	3	3
Superior Court of the United States	1	1
Supercharger network	1	1
Super producers	1	1
Super Producers	4	4
Sunni Islamists	39	37
Sung vocals	3	3
Sunday newspaper supplement	5	5
Summer Olympics	256866	102683
Summer Games	1732	1245
Sugar refinement	1	1
Sugar production	50	49
Sugar crystals	1	1
Sugar crops	2	2
Sugar Mill	379	256
Sugar Manufacturing Company	5	5
Sugar High	24	23
Studio s parent company	1	1
Studio producer	4	4
Studio Producer	12	11
Structured query language	3	2
Structured data	24	22
Structured Query Language-based	1	1
Structured Query Language SQL	15	15
Structured Query Language (SQL)	1	1
Structured Query Language	62	62
Structured Data	21	20
Street Pop	2	2
Streamline Records	15	13
Stoppage time	1	1
Stock exchanges	325	290
Stock exchange	119	96
Stock Exchanges	211	182
Stock Exchange	19671	12147
Stills photography	1	1
Still photos	8	8
Still photography	17	17
Still photographs	14	14
Still photographers	2	2
Still photographer	9	9
Still Photography	26	23
Still Photographs	4	4
Still Photographers	9	8
Still Photograph	5	5
Still Image	14	10
StilL Photography	1	1
Steven King	91	71
Stephen King’s	2	2
Stephen King's	28	28
Stephen King s	667	597
Stephen King	3094	1993
Stephen Edwin King	1	1
Stefani Joanne Angelina Germanotta	6	4
Stefani Germanotta Lady Gaga	1	1
Stefani Germanotta (Lady Gaga)	1	1
Stefani Germanotta	18	17
Steam engines	108	102
Steam Railway	652	435
Steam Locomotives	378	356
States' Rights Democrat	3	3
States Rights Democrat	5	5
State Representative	5133	3717
Starwars com	12	12
Startup competition	3	3
Startup companys	1	1
Startup company	12	12
Startup companies	6	5
Startup Incubators	2	2
Startup Competition	19	19
Startup Company	4	4
Startup Companies	3	3
Startup Business	9	9
Starting up	22	20
Start-up companies	1	1
Start ups	65	60
Start up Company	4	4
Start up Companies	1	1
Start up Businesses	1	1
Start up	347	279
Start Ups	77	62
Start Up company	1	1
Start Up Companies	4	4
StarWars com	34	28
Star wars franchise	2	2
Star wars films	2	1
Star wars	11	10
Star war	4	4
Star Wars. The Old Republic	129	116
Star Wars. Rise Against the Empire	1	1
Star Wars'	1	1
Star Wars universe	232	195
Star Wars trilogy	136	127
Star Wars trilogies	6	6
Star Wars spinoff	3	3
Star Wars show	7	7
Star Wars series	89	75
Star Wars sequels	2	1
Star Wars saga	78	76
Star Wars prequels	21	21
Star Wars prequel trilogy	24	24
Star Wars prequel films	3	3
Star Wars prequel	53	49
Star Wars original trilogy	12	12
Star Wars movies	68	66
Star Wars movie	41	40
Star Wars galaxy	40	39
Star Wars franchise	157	144
Star Wars films	232	197
Star Wars film series	43	42
Star Wars film franchise	9	9
Star Wars canon	14	13
Star Wars anthology films	1	1
Star Wars anthology	6	5
Star Wars Universe	20	19
Star Wars Trilogy	65	52
Star Wars Transformers	5	5
Star Wars The Complete Saga	24	20
Star Wars TV series	1	1
Star Wars TV	4	4
Star Wars Special	6	6
Star Wars Show	4	4
Star Wars Series	6	2
Star Wars Saga	13	12
Star Wars Prequel Trilogy	3	3
Star Wars Prequel	5	5
Star Wars Original Trilogy	9	5
Star Wars Movie	1	1
Star Wars Legends	58	46
Star Wars Galaxy of Heroes	3	2
Star Wars Galaxy	25	18
Star Wars Franchise	4	4
Star Wars Films	2	2
Star Wars Battle Pod	4	4
Star Wars Anthology	7	7
Star Wars	13752	5759
Star War	23	21
Star Doors	2	2
Standing On the Sun	1	1
Sri Lankan Premier League	16	15
Sports cricket	3	3
Sports coaching	5	5
Sports coaches	22	22
Sports and Cultural Fair	2	1
Sports Manager	27	24
Sports Instructor	5	5
Sports Cricket	64	64
Sports Coaching	68	60
Sports Coaches	8	6
Sports Coach	29	28
Sport Cricket	46	46
Sport Coaches	4	4
Sport Coach	11	10
Spirit of Cricket	16	15
Speyside malt	2	2
Speyside Malt	2	2
Soviet Korea	1	1
Sovereign of Barbados	1	1
Souvenir Henri Desgrange	4	4
Southern half	37	37
Southern Scotland	45	41
Southern Persia	4	4
Southern India	462	417
Southern Half	4	4
Southern Democratic Party	15	13
Southern Democratic	45	36
South koreans	1	1
South korean	1	1
South korea	7	7
South Korea’s	1	1
South Koreans	494	355
South Korean government	1128	989
South Korean Government	55	54
South Korean Director	1	1
South Korean	38872	16449
South Korea's	19	19
South Korea s	1963	1617
South Korea economy	1	1
South Korea U-23	13	13
South Korea Republic of Korea	48	48
South Korea Gaon International Chart	58	45
South Korea Economy	25	25
South Korea	62344	35494
South Indian	3373	2694
South India	4691	3578
South Corea	5	5
Sound producer	21	19
Sound Producer	15	13
Sound Produced	25	25
Sony Playstaton	1	1
Sony Playstation	22	21
Sony PlayStation's	2	2
Sony PlayStation Portable	41	41
Sony PlayStation	561	500
Song producer	2	2
Song Producer	9	9
Song Contest	24119	8705
Social media	705	574
Social Democracy	977	752
Soccer team	464	421
Soccer rules	1	1
Soccer program	31	29
Soccer players	3954	3339
Soccer player	331	296
Soccer history	17	17
Soccer football	12	12
Soccer club	294	278
Soccer Team	508	428
Soccer Scoring	1	1
Soccer Program	30	28
Soccer Players	43	40
Soccer Management	4	4
Soccer Girls	346	299
Soccer Football	283	211
Soccer FC	4	4
Soccer Boys	291	280
Soccer Association Football	7	6
Soccer (Girls)	4	4
Soccer (Boys)	4	4
So korea	1	1
Smoking is Hazardous	1	1
Smoking culture	8	8
Skype s	42	25
Skype phone	4	4
Skype in	32	30
Skype for Web	1	1
Skype com	1	1
Skype Pro	3	2
Skype Preview	2	2
Skype Out	2	2
Skype In	20	20
Sky peer	2	2
Sky Sports	2655	1683
Size of the market	4	4
Singing vocals	1	1
Sinai Province	14	8
Simulation and virtual reality technology	1	1
Simulated environment	1	1
Simulated Environment	5	3
Shah of Iran	529	500
Seoul, South Korea	558	553
Senator Obama	80	68
Senator Hillary Rodham Clinton	20	20
Senator Hillary Clinton	274	260
Senator Clinton	66	55
Senator Barack Obama	325	309
Senate Democrats	231	206
Sen. Barack Obama	6	5
Sen Obama	11	10
Sen Hillary Rodham Clinton	2	2
Sen Hillary Clinton	27	23
Sen Barack Obama	34	33
Self produced	71	63
Self Produced	24	16
Securities Exchange	1297	917
Secular Democracy	18	14
Secretary Hillary Clinton	24	23
Secretary Clinton	55	47
Second Vocals	1	1
Season Eight	221	154
Scream TV	7	7
Scottish whisky	15	15
Scottish team	268	245
Scottish statesman	29	28
Scottish realm	19	15
Scottish origin	380	364
Scottish nation	27	26
Scottish mother	134	132
Scottish mainland	154	140
Scottish invasion	46	46
Scottish heritage	169	164
Scottish forces	89	78
Scottish footballer	2	2
Scottish flag	16	16
Scottish descent	2931	2759
Scottish country dance and Highland reel o'tulloch	1	1
Scottish character	38	38
Scottish castle	49	49
Scottish burr	4	4
Scottish born	1749	1680
Scottish borders	75	73
Scottish blends	1	1
Scottish blended whisky	1	1
Scottish accent	140	126
Scottish Whisky	3	3
Scottish Nation	112	110
Scottish Lowlands	128	125
Scottish Isles	17	15
Scottish American	516	495
Scottish Albums Chart	38	33
Scottish Album Charts	4	4
Scottish Affairs	80	68
Scotsmen in London	1	1
Scotland, United Kingdom	1	1
Scotland trained	2	2
Scotland style	4	3
Scotland s shores	1	1
Scotland s	5654	4551
Scotland national rugby union team	164	131
Scotland UK	204	158
Scotland S	11	11
Scotland Rugby Union	7	7
Scotia Minor	1	1
Scotch whisky industry	14	12
Scotch whisky	487	329
Scotch whiskies	22	20
Scotch whiskie	1	1
Scotch whiskey	8	8
Scotch malts	3	3
Scotch malt whisky	2	2
Scotch malt	3	3
Scotch and soda	5	4
Scotch Whisky industry	4	4
Scotch Whisky	184	110
Scotch Whiskies	9	6
Scotch Whiskey	7	7
Scotch Malt whisky	1	1
Scotch Malt Whisky	7	6
Scotch Foursomes	1	1
Scot land	3	3
Score Producer	12	8
School of Thrones	3	2
Scene pop	1	1
Scene Pop	1	1
Scary Movies	13	6
Scandal TV series	2	2
Scandal (TV series)	4	4
Scandal (TV Series)	1	1
Salam newspaper	3	3
Sabuk, South Korea	1	1
STOCK EXCHANGE	3	3
START UP	4	2
STAR WARS	10	8
SQL types	4	4
SQL standard	5	4
SQL servers	12	12
SQL server	26	26
SQL queries	96	80
SQL programming language	3	3
SQL language	31	29
SQL functions	4	4
SQL datatypes	1	1
SQL databases	68	62
SQL database	152	128
SQL data types	6	6
SQL construct	1	1
SQL Types	1	1
SQL Structured Query Language	16	16
SQL Servers	4	4
SQL Scripting	1	1
SQL Language	4	4
SQL Databases	7	7
SQL Database	26	19
SQL Data Types	1	1
SQL (Structured Query Language)	1	1
SOUTH KOREAN	1	1
SOUTH KOREA	12	9
SOCCER TEAM	1	1
SOCCER CLUB	1	1
SCOTLAND UK	1	1
SCOTLAND S	4	4
S. Korean	1	1
S. Korea	1	1
S Korean	35	28
S Korea	128	115
Run The World Tour	2	2
Rules of football	1	1
Rules football	523	497
Rules Football	599	480
Rugby Union Premiership	3	3
Rugby Premiership	48	37
Romantic comedy films	17	16
Romantic comedy film	22	22
Romantic comedy	219	217
Romantic comedies	7	7
Romantic Comedy Film	3	3
Romantic Comedy Drama	4	4
Romantic Comedy	157	142
Romantic Comedies	10	9
Romance comedy film	1	1
Romance comedy	4	3
Romance Novel	36	26
Romance Comedy	6	5
Rom Com	6	6
Rogue one. a star wars story	1	1
Rogue One. a Star Wars story	1	1
Rogue One. A Star Wars Story	31	26
Rogue One	139	72
Rogers Nelson	22	21
Rock'n roll	2	2
Rock ‘n’ Roll	4	4
Rock version	33	29
Rock superstar	1	1
Rock style	25	24
Rock songs	96	91
Rock song	59	58
Rock s	1269	976
Rock radio stations	36	36
Rock n roll	140	127
Rock n Rollers	18	17
Rock musician	69	69
Rock music s	1	1
Rock music historian	9	8
Rock music	2574	2502
Rock legend	1	1
Rock leaning	10	10
Rock inspired	12	12
Rock groups	18	17
Rock genre	32	32
Rock era	16	16
Rock based	36	35
Rock bands	91	84
Rock band	889	855
Rock artist	27	27
Rock acts	10	10
Rock Version	62	45
Rock Variety	5	4
Rock Style	14	13
Rock Songs	605	500
Rock Song	539	415
Rock Society	51	40
Rock S	9	6
Rock Radio Stations	2	2
Rock N Rollers	3	3
Rock Music s	2	2
Rock Music History	3	3
Rock Music	368	306
Rock Guitar	74	59
Rock Groups	3	3
Rock Group	125	102
Rock Genre	3	3
Rock Gala	6	6
Rock Era	18	17
Rock Concerts	4	4
Rock Charts	174	153
Rock Based	1	1
Rock Bands	47	44
Rock Band	2969	1763
Rock Artist	212	119
Rock Arena	14	14
Rock Anthem	131	91
Rock Acts	4	3
Rock & Roll	81	73
RocK s	1	1
River Enz	2	2
Risorgimento Museum	1	1
Rise of the Empire/Prequel Trilogy	1	1
Richard Bachman	79	58
Republican primary	5547	3800
Republic or Korea	1	1
Republic of South Korea	108	81
Republic of Korea's	1	1
Republic of Korea s	49	41
Republic of Korea South Korea	90	90
Republic of Korea ROK	84	82
Republic of Korea (South Korea)	6	5
Republic of Korea (ROK)	3	3
Republic of Korea	4132	2727
Republic of Iran	1214	908
Republic of India	610	557
Republic of IRAN	1	1
Republic Of Korea	6	6
Republic Of Iran	2	2
Republic Of India	1	1
Representatives of the United States Congress	89	89
Representatives in U.S. Congress	1	1
Representative in Congress	35	31
Representative US	6	6
Representative Nominee	2	2
Renaissance style	2070	1911
Renaissance square	5	5
Renaissance poet	77	72
Renaissance period	665	648
Renaissance painting	225	184
Renaissance of the 15th century	4	4
Renaissance man	135	125
Renaissance inspired	44	43
Renaissance in Europe	13	12
Renaissance history	21	21
Renaissance era	279	271
Renaissance culture	34	33
Renaissance art	395	370
Renaissance Studies	262	218
Renaissance Period	19	18
Renaissance Italy	179	162
Renaissance Europe	125	118
Renaissance Era	16	15
Renaissance Classicism	9	9
Renaissance Art	122	108
Reissue production	3	3
Reissue producer	20	18
Reissue Production	2	2
Reissue Producer	56	49
Refined sugar	4	4
Refined Sugar	4	4
Recreational Soccer	1	1
Recording producers	2	2
Recording producer	8	8
Recording Producers	8	8
Recording Producer	51	39
Record production	152	152
Record producing	4	4
Record producers	64	63
Record producer	247	233
Record Production	51	37
Record Producers	59	47
Record Producer	172	148
Rebellion Era/Classic Trilogy	1	1
Real Donald Trump	2	2
Raw Sugar	11	9
Railway train	136	133
Railway locomotives	3234	3034
Railway locomotive	92	85
Railway engine	23	22
Railway Train	23	23
Railway Locomotives	55	47
Railway Locomotive	106	92
Railway Engine	9	8
Railroad trains	42	41
Railroad train	101	99
Railroad locomotives	64	63
Railroad locomotive	21	21
Railroad engine	12	11
Railroad Trains	10	10
Railroad Train	22	21
Railroad Locomotives	9	9
Railroad Locomotive	17	14
Railroad Engine	9	8
Rail train	64	58
Rail Train	17	17
Radio Disney	1226	609
Racially motivated	78	74
Racial classification	6	6
ROCK s	8	7
ROCK n ROLL	3	3
ROCK music	2	2
ROCK band	3	3
ROCK SOUND	2	2
ROCK SONG	1	1
ROCK N ROLL	21	19
ROCK MUSIC	3	3
ROCK GROUPS	1	1
ROCK GROUP	1	1
ROCK Band	2	2
ROCK AND ROLL	4	4
RFU Premiership	1	1
REPUBLIC OF KOREA	6	6
REPUBLIC OF IRAN	2	2
RECORD PRODUCERS	1	1
RAILWAY TRAIN	1	1
R O K	16	12
R Korea	5	4
Quick Race	60	39
Queen’s Birthday	1	1
Queen's Birthday	69	69
Queen s Birthday	1886	1717
Queen s	42238	26164
Queen of the United Kingdom	217	210
Queen of Grenada	10	8
Queen of England's	1	1
Queen of England	444	414
Queen of Canada	191	176
Queen of Australia	110	96
Queen Elizabetti II	1	1
Queen Elizabeth II	14	14
Queen Elizabeth's	67	66
Queen Elizabeth the Second	14	12
Queen Elizabeth the II	1	1
Queen Elizabeth s	829	636
Queen Elizabeth The Queen Mother	436	347
Queen Elizabeth II’	1	1
Queen Elizabeth II. of the UK	1	1
Queen Elizabeth II, Queen of Canada	1	1
Queen Elizabeth II's	24	23
Queen Elizabeth II s	316	308
Queen Elizabeth II of the United Kingdom	31	30
Queen Elizabeth II of the UK	1	1
Queen Elizabeth II of the Commonwealth Realms	1	1
Queen Elizabeth II of Great Britain	8	8
Queen Elizabeth II of England	9	9
Queen Elizabeth II of Canada	15	15
Queen Elizabeth II of	1	1
Queen Elizabeth II Queen of Canada	2	2
Queen Elizabeth II	7589	6372
Queen Elizabeth	17688	13704
Queen Elisabeth II	9	9
Queen Elisabeth	611	434
Queen Bey	6	5
Queen B	33	27
QUEEN BEY	1	1
Pyrus malus	7	7
Purple One	8	5
Punk rock	1274	1229
Punk Rock	950	718
Progressive and liberal Democrats	1	1
Professional model	13	12
Professional footballer	98	64
Professional football team	3	3
Professional coach	5	5
Professional career	23936	23886
Professional boxing	1447	1384
Professional boxers	1	1
Professional boxer	33	30
Professional Models	11	11
Professional Model	13	11
Professional Footballer	50	46
Professional Football	4725	3569
Professional Cricket	14	10
Professional Coach	14	13
Professional Career	230	225
Professional Boxing	176	162
Professional Boxers	4	4
Professional Boxer	36	35
Production work	95	94
Production wise	16	16
Production techniques	15	15
Production style	23	23
Production of music	2	2
Production music	37	33
Production members	3	3
Production group	5	5
Production duo	12	12
Production coordination	99	95
Production Work	77	48
Production Techniques	13	13
Production Style	7	7
Production Skills	4	4
Production Members	2	2
Production Group	89	63
Production Duo	2	2
Production Consultant	30	25
Production COmpany	1	1
Producing records	1	1
Producing music	2	2
Producing Music	2	2
Producer, Mixing, Engineer	1	1
Producer, Keyboards	1	1
Producer and Mixer	5	5
Producer S	43	42
Producer Reissue	4	3
Producer Music	41	37
Producer Mixing Engineer	17	15
Producer Keyboards	54	44
Producer (music)	5	5
Produced by	13933	10500
Produced and mixed	166	151
Produced and Mixed	38	31
Produced albums	9	9
Produced Records	1	1
Produced Albums	2	2
Pro football	111	109
Pro boxing	10	8
Pro Democracy	31	19
Pro Boxing	38	27
Prinċipessa Eliżabetta	1	1
Print publications	34	31
Print modeling	2	2
Print edition	42	34
Print career	2	2
Print Publications	8	8
Print Edition	277	271
Princesses Elizabeth	10	10
Princess later Queen Elizabeth	5	5
Princess Elizabeth, later Queen Elizabeth II	1	1
Princess Elizabeth, Duchess of Edinburgh	7	7
Princess Elizabeth's	4	4
